[INFO] - 2021-08-09 18:35:15,093 - 14 tickers got from the DB
[INFO] - 2021-08-09 18:37:57,093 - All tickers are deleted from the DB
[INFO] - 2021-08-09 18:37:57,093 - All tickers are deleted from the DB
[INFO] - 2021-08-09 18:37:57,161 - 509 tickers inserted in DB
[INFO] - 2021-08-09 18:37:57,161 - 509 tickers inserted in DB
[INFO] - 2021-08-09 18:37:57,161 - 509 tickers inserted in DB
[INFO] - 2021-08-09 18:37:57,161 - 508 tickers got from the DB
[INFO] - 2021-08-09 18:37:57,161 - 508 tickers got from the DB
[INFO] - 2021-08-09 18:37:57,161 - 508 tickers got from the DB
[INFO] - 2021-08-09 18:37:57,162 - Reading data from Yahoo Finance
[INFO] - 2021-08-09 18:37:57,162 - Reading data from Yahoo Finance
[INFO] - 2021-08-09 18:37:57,162 - Reading data from Yahoo Finance
[INFO] - 2021-08-09 18:38:00,700 - 508 tickers got from the DB
[INFO] - 2021-08-09 18:38:00,700 - 508 tickers got from the DB
[INFO] - 2021-08-09 18:38:00,700 - 508 tickers got from the DB
[INFO] - 2021-08-09 18:38:00,796 - The database is cleaned
[INFO] - 2021-08-09 18:38:00,796 - The database is cleaned
[INFO] - 2021-08-09 18:38:00,796 - The database is cleaned
[INFO] - 2021-08-09 18:38:00,878 - 0 tickers got from the DB
[INFO] - 2021-08-09 18:38:00,878 - 0 tickers got from the DB
[INFO] - 2021-08-09 18:38:00,878 - 0 tickers got from the DB
[INFO] - 2021-08-09 18:38:00,878 - All tickers are deleted from the DB
[INFO] - 2021-08-09 18:38:00,878 - All tickers are deleted from the DB
[INFO] - 2021-08-09 18:38:00,878 - All tickers are deleted from the DB
[INFO] - 2021-08-09 18:38:00,955 - 509 tickers inserted in DB
[INFO] - 2021-08-09 18:38:00,955 - 509 tickers inserted in DB
[INFO] - 2021-08-09 18:38:00,955 - 509 tickers inserted in DB
[INFO] - 2021-08-09 18:38:00,957 - 508 tickers got from the DB
[INFO] - 2021-08-09 18:38:00,957 - 508 tickers got from the DB
[INFO] - 2021-08-09 18:38:00,957 - 508 tickers got from the DB
[INFO] - 2021-08-09 18:38:00,957 - Reading data from Yahoo Finance
[INFO] - 2021-08-09 18:38:00,957 - Reading data from Yahoo Finance
[INFO] - 2021-08-09 18:38:00,957 - Reading data from Yahoo Finance
[INFO] - 2021-08-09 18:39:07,035 - YFinance data load call. Start date: 2021-08-04. Finish date: 2021-08-09
[INFO] - 2021-08-09 18:39:07,035 - YFinance data load call. Start date: 2021-08-04. Finish date: 2021-08-09
[INFO] - 2021-08-09 18:39:07,035 - YFinance data load call. Start date: 2021-08-04. Finish date: 2021-08-09
[INFO] - 2021-08-09 18:39:07,104 - YFinance data load call. Start date: 2021-08-04. Finish date: 2021-08-09
[INFO] - 2021-08-09 18:39:07,104 - YFinance data load call. Start date: 2021-08-04. Finish date: 2021-08-09
[INFO] - 2021-08-09 18:39:07,104 - YFinance data load call. Start date: 2021-08-04. Finish date: 2021-08-09
[INFO] - 2021-08-09 18:39:07,124 - Inserting data into the DB
[INFO] - 2021-08-09 18:39:07,124 - Inserting data into the DB
[INFO] - 2021-08-09 18:39:07,124 - Inserting data into the DB
[INFO] - 2021-08-09 18:39:07,230 - Inserting data into the DB
[INFO] - 2021-08-09 18:39:07,230 - Inserting data into the DB
[INFO] - 2021-08-09 18:39:07,230 - Inserting data into the DB
